"ensembl_gene_id","start_position","chromosome_name","startTAD","endTAD"
"ENSMUSG00000111868",44851393,"10",44257500,45100000
"ENSMUSG00000092261",21533627,"9",20657500,22237500
"ENSMUSG00000107015",31581079,"5",31300000,32210000
"ENSMUSG00000026009",60977927,"1",59800000,61045000
"ENSMUSG00000057191",21526176,"9",20657500,22237500
"ENSMUSG00000111671",44852614,"10",44257500,45100000
"ENSMUSG00000076523",68437440,"6",67855000,69747500
"ENSMUSG00000032079",46268633,"9",46025000,46460000
"ENSMUSG00000069855",61301631,"11",60900000,61650000
"ENSMUSG00000048100",108571698,"3",108200000,108862500
"ENSMUSG00000046372",39445830,"7",39290000,40957500
"ENSMUSG00000104832",68466126,"6",67850000,69750000
"ENSMUSG00000062647",26910764,"2",26495000,27375000
"ENSMUSG00000109738",80086205,"8",79672500,80692500
"ENSMUSG00000083416",75143424,"X",74450000,75600000
"ENSMUSG00000022108",73362226,"14",72920000,73525000
"ENSMUSG00000082491",80110806,"8",79707500,80635000
"ENSMUSG00000080254",75143688,"X",74450000,75600000
"ENSMUSG00000039977",15559864,"9",15215000,16750000
"ENSMUSG00000039457",5086291,"16",4635000,5220000
"ENSMUSG00000030424",39449518,"7",39290000,40957500
"ENSMUSG00000106403",68474613,"6",67850000,69750000
"ENSMUSG00000086128",64157721,"18",63805000,64525000
"ENSMUSG00000106187",68479316,"6",67850000,69750000
"ENSMUSG00000109593",80128194,"8",79715000,80635000
"ENSMUSG00000105319",68481421,"6",67850000,69750000
"ENSMUSG00000110294",80195199,"8",79740000,80575000
"ENSMUSG00000090631",42486163,"6",41690000,42950000
"ENSMUSG00000100490",39489438,"7",39290000,40957500
"ENSMUSG00000094748",22533964,"7",20690000,24020000
"ENSMUSG00000050197",38121219,"X",37240000,39165000
"ENSMUSG00000045411",44246722,"7",43172500,46032500
"ENSMUSG00000073094",75146056,"X",74450000,75612500
"ENSMUSG00000078177",42519516,"6",41690000,42950000
"ENSMUSG00000095984",22564423,"7",20690000,24020000
"ENSMUSG00000109727",91113762,"8",90740000,91295000
"ENSMUSG00000071494",42535664,"6",41690000,42950000
"ENSMUSG00000108693",117381862,"7",116642500,118107500
"ENSMUSG00000110106",91160516,"8",90850000,92350000
"ENSMUSG00000080942",38180728,"X",37325000,39137500
"ENSMUSG00000035439",71248561,"8",70500000,71675000
"ENSMUSG00000104457",50029669,"3",48925000,5.1e+07
"ENSMUSG00000022346",61985391,"15",61717500,63650000
"ENSMUSG00000114083",27262540,"12",26530000,28497500
"ENSMUSG00000082244",75155819,"X",74450000,75625000
"ENSMUSG00000103907",50400282,"3",49987500,51062500
"ENSMUSG00000109043",22580017,"7",20690000,24020000
"ENSMUSG00000031666",91070057,"8",90705000,91175000
"ENSMUSG00000102167",50254855,"3",4.9e+07,5.1e+07
"ENSMUSG00000090874",50295891,"14",49832500,50737500
"ENSMUSG00000083745",37672208,"2",37375000,38610000
"ENSMUSG00000096515",68519012,"6",67850000,69750000
"ENSMUSG00000035754",79960152,"10",79670000,80165000
"ENSMUSG00000108226",37659146,"2",37360000,38620000
"ENSMUSG00000104349",50166661,"3",48925000,51002500
"ENSMUSG00000055895",11647279,"19",11060000,12010000
"ENSMUSG00000111403",46270035,"9",46050000,46470000
"ENSMUSG00000102892",50001972,"3",48920000,5.1e+07
"ENSMUSG00000026915",37483228,"2",37335000,37780000
"ENSMUSG00000107726",103217702,"4",102952500,104362500
"ENSMUSG00000027737",49892526,"3",48882500,50277500
"ENSMUSG00000076525",68541644,"6",67850000,69790000
"ENSMUSG00000020088",61680299,"10",61175000,61925000
"ENSMUSG00000076526",68570763,"6",67840000,70252500
"ENSMUSG00000038973",43440782,"7",42597500,44250000
"ENSMUSG00000110552",97215971,"8",96150000,97825000
"ENSMUSG00000114796",40297971,"19",39050000,40550000
"ENSMUSG00000028476",43875530,"4",43432500,44887500
"ENSMUSG00000040811",19176421,"7",18890000,19500000
"ENSMUSG00000110898",44902558,"10",44260000,45525000
"ENSMUSG00000018656",42584866,"6",41690000,43100000
"ENSMUSG00000101582",83117631,"Y",82617631,83617631
"ENSMUSG00000025006",40294753,"19",39050000,40550000
"ENSMUSG00000095168",45006110,"10",44260000,45550000
"ENSMUSG00000036915",30447534,"7",30150000,30997500
"ENSMUSG00000106475",126600029,"3",125775000,126935000
"ENSMUSG00000037331",58009064,"11",57747500,58730000
"ENSMUSG00000101273",83154640,"Y",82654640,83654640
"ENSMUSG00000105553",126746133,"3",125850000,127202500
"ENSMUSG00000110891",45024302,"10",44260000,45560000
"ENSMUSG00000101508",83191727,"Y",82691727,83691727
"ENSMUSG00000105774",126657722,"3",125775000,126955000
"ENSMUSG00000113881",83742762,"12",83520000,84825000
"ENSMUSG00000113646",18773494,"12",18200000,19550000
"ENSMUSG00000104571",126625880,"3",125750000,126937500
"ENSMUSG00000111299",15619857,"9",15180000,16775000
"ENSMUSG00000113999",83758944,"12",83525000,84370000
"ENSMUSG00000105378",126737497,"3",125850000,127202500
"ENSMUSG00000086261",107198743,"7",106627500,107807500
"ENSMUSG00000100085",58914727,"Y",58414727,59414727
"ENSMUSG00000086679",126667329,"3",125800000,126970000
"ENSMUSG00000115092",76526592,"14",76450000,77030000
"ENSMUSG00000105586",126644461,"3",125775000,126940000
"ENSMUSG00000104906",126662379,"3",125775000,126955000
"ENSMUSG00000086792",34962220,"4",34900000,35295000
"ENSMUSG00000107932",4610234,"6",4370000,5590000
"ENSMUSG00000081283",22449670,"13",22075000,23525000
"ENSMUSG00000092567",85696356,"7",84550000,86200000
"ENSMUSG00000029671",22288227,"6",22050000,2.3e+07
"ENSMUSG00000073910",34949074,"4",34885000,35290000
"ENSMUSG00000066900",117091680,"5",116080000,117515000
"ENSMUSG00000103698",9971188,"3",8950000,10350000
"ENSMUSG00000028520",103230445,"4",103025000,104580000
"ENSMUSG00000083940",22464296,"13",22075000,23525000
"ENSMUSG00000025265",151046150,"X",150437500,151800000
"ENSMUSG00000099514",4531045,"Y",4031045,5031045
"ENSMUSG00000032839",95705082,"9",95390000,95850000
"ENSMUSG00000100446",4586871,"Y",4086871,5086871
"ENSMUSG00000051877",85735940,"7",84590000,86215000
"ENSMUSG00000106527",22021197,"3",20550000,22225000
"ENSMUSG00000026301",90042132,"1",89575000,90600000
"ENSMUSG00000096255",6430112,"17",6050000,6930000
"ENSMUSG00000068959",39517766,"7",39350000,40960000
"ENSMUSG00000102680",4666848,"Y",4166848,5166848
"ENSMUSG00000107012",29912023,"6",29245000,30340000
"ENSMUSG00000053819",126596302,"3",125787500,126932500
"ENSMUSG00000028343",48193323,"4",47410000,48525000
"ENSMUSG00000082859",21688648,"8",19940000,22600000
"ENSMUSG00000040550",14809498,"4",14450000,14930000
"ENSMUSG00000086265",4248735,"13",4e+06,4605000
"ENSMUSG00000071551",4228700,"13",4e+06,4605000
"ENSMUSG00000020622",10369973,"12",9050000,10572500
"ENSMUSG00000021025",55489410,"12",55150000,55800000
"ENSMUSG00000042993",35152056,"4",34900000,35292500
"ENSMUSG00000038902",94837567,"3",94350000,95095000
"ENSMUSG00000036745",146852367,"3",146615000,147600000
"ENSMUSG00000100339",83287884,"Y",82787884,83787884
"ENSMUSG00000089835",70284235,"10",69355000,70722500
"ENSMUSG00000037762",70245100,"10",69375000,70717500
"ENSMUSG00000035371",8748432,"X",8325000,9795000
"ENSMUSG00000099546",83361686,"Y",82861686,83861686
"ENSMUSG00000100229",35235339,"Y",34735339,35735339
"ENSMUSG00000084876",6409400,"19",6397500,7122500
"ENSMUSG00000086095",16815721,"18",16390000,17072500
"ENSMUSG00000004677",71272714,"8",70500000,71677500
"ENSMUSG00000027533",10012548,"3",8950000,10350000
"ENSMUSG00000101424",58956281,"Y",58456281,59456281
"ENSMUSG00000044772",13670876,"14",13327500,14100000
"ENSMUSG00000041857",11667460,"19",11060000,12010000
"ENSMUSG00000112348",55497721,"12",55150000,55800000
"ENSMUSG00000071816",8803691,"X",8350000,9800000
"ENSMUSG00000032946",6399340,"19",6325000,7490000
"ENSMUSG00000063632",27334264,"12",27005000,28525000
"ENSMUSG00000101691",35271723,"Y",34771723,35771723
"ENSMUSG00000098861",15528046,"7",14460000,15895000
"ENSMUSG00000100540",35301254,"Y",34801254,35801254
"ENSMUSG00000117729",5131740,"19",5047500,5390000
"ENSMUSG00000093421",15480174,"7",14412500,15892500
"ENSMUSG00000020444",59183875,"11",58900000,59510000
"ENSMUSG00000116852",3557824,"17",3025000,5392500
"ENSMUSG00000106019",22074412,"3",20550000,22225000
"ENSMUSG00000082129",8830322,"X",8350000,9800000
"ENSMUSG00000093513",15589653,"7",14750000,15895000
"ENSMUSG00000100264",58980963,"Y",58480963,59480963
"ENSMUSG00000098278",15408520,"7",14412500,15880000
"ENSMUSG00000112746",51840417,"12",51325000,52410000
"ENSMUSG00000074369",15388721,"7",14412500,15880000
"ENSMUSG00000100244",35350343,"Y",34850343,35850343
"ENSMUSG00000079699",8843994,"X",8350000,9800000
"ENSMUSG00000086962",58063552,"11",57760000,58740000
"ENSMUSG00000028221",14864076,"4",14465000,15325000
"ENSMUSG00000105213",142556444,"5",142070000,142930000
"ENSMUSG00000090727",8667317,"7",7540000,9875000
"ENSMUSG00000096828",6306228,"14",5950000,7400000
"ENSMUSG00000032849",118482692,"14",118127500,118937500
"ENSMUSG00000086047",117115218,"5",116100000,117520000
"ENSMUSG00000039533",142562358,"5",142070000,142930000
"ENSMUSG00000043794",25597012,"8",25075000,25730000
"ENSMUSG00000079388",4334763,"14",4100000,4450000
"ENSMUSG00000112200",9748423,"10",9455000,9987500
"ENSMUSG00000029851",42623016,"6",41720000,43205000
"ENSMUSG00000100715",59022160,"Y",58522160,59522160
"ENSMUSG00000031226",105079756,"X",104850000,106225000
"ENSMUSG00000110038",25594454,"8",25075000,25730000
"ENSMUSG00000112676",70338302,"10",69770000,70800000
"ENSMUSG00000095360",6435796,"14",5980000,7620000
"ENSMUSG00000105817",68591374,"6",67850000,70675000
"ENSMUSG00000082804",61075674,"1",61040000,63100000
"ENSMUSG00000037363",25578490,"8",25075000,25730000
"ENSMUSG00000115530",73493093,"14",72965000,73720000
"ENSMUSG00000103034",5750806,"3",5110000,6360000
"ENSMUSG00000092264",8705325,"7",7580000,9850000
"ENSMUSG00000112884",70412460,"10",69770000,70800000
"ENSMUSG00000081223",58097104,"11",57780000,58730000
"ENSMUSG00000092045",4362622,"14",4185000,4680000
"ENSMUSG00000079697",8874253,"X",8330000,9800000
"ENSMUSG00000082661",61121378,"1",61040000,63100000
"ENSMUSG00000022109",73510025,"14",73055000,73920000
"ENSMUSG00000104992",139411795,"3",139100000,141500000
"ENSMUSG00000080785",61196541,"1",61040000,63100000
"ENSMUSG00000102979",5880832,"3",5110000,6360000
"ENSMUSG00000106574",139649379,"3",139235000,141500000
"ENSMUSG00000100893",61265291,"1",61045000,63075000
"ENSMUSG00000097447",6352044,"14",5950000,7620000
"ENSMUSG00000047940",139205694,"3",138490000,140100000
"ENSMUSG00000100582",59047279,"Y",58547279,59547279
"ENSMUSG00000100850",90153628,"1",89720000,90605000
"ENSMUSG00000099551",59085108,"Y",58585108,59585108
"ENSMUSG00000035177",5298547,"7",5082500,6175000
"ENSMUSG00000023802",3635240,"17",3052500,5257500
"ENSMUSG00000115090",78945180,"14",78575000,79485000
"ENSMUSG00000050089",7067519,"X",6107500,7737500
"ENSMUSG00000020994",59066884,"12",58907500,60067500
"ENSMUSG00000115643",79105709,"14",78725000,79595000
"ENSMUSG00000072738",6380721,"14",5965000,7635000
"ENSMUSG00000060924",15892537,"8",15125000,17325000
"ENSMUSG00000115637",79106039,"14",78725000,79595000
"ENSMUSG00000025264",151087094,"X",150437500,151800000
"ENSMUSG00000115539",78965949,"14",78580000,79525000
"ENSMUSG00000091776",6358497,"14",5950000,7620000
"ENSMUSG00000052364",8892382,"X",8330000,9800000
"ENSMUSG00000115111",79178894,"14",78737500,79610000
"ENSMUSG00000096904",6405827,"14",5965000,7635000
"ENSMUSG00000038276",24413392,"5",24012500,24692500
"ENSMUSG00000087055",3353573,"11",3100000,3950000
"ENSMUSG00000096347",59395263,"Y",58895263,59895263
"ENSMUSG00000092426",85785019,"7",84620000,86222500
"ENSMUSG00000099684",4768840,"Y",4268840,5268840
"ENSMUSG00000109226",93604840,"7",93155000,94187500
"ENSMUSG00000101531",59489253,"Y",58989253,59989253
"ENSMUSG00000092410",85788197,"7",84620000,86222500
"ENSMUSG00000109440",93660238,"7",93155000,94187500
"ENSMUSG00000020459",29526408,"11",29150000,30850000
"ENSMUSG00000082198",8922486,"X",8325000,9800000
"ENSMUSG00000031075",144588549,"7",143670000,144780000
"ENSMUSG00000108267",128348754,"6",127490000,128440000
"ENSMUSG00000104000",10022311,"3",8950000,10350000
"ENSMUSG00000001521",128321161,"6",127487500,128440000
"ENSMUSG00000091163",8738845,"7",7580000,9850000
"ENSMUSG00000037600",133518963,"4",133425000,134055000
"ENSMUSG00000019849",45067203,"10",44255000,45670000
"ENSMUSG00000085248",61301909,"1",61045000,63075000
"ENSMUSG00000103045",10089856,"3",9710000,10350000
"ENSMUSG00000049230",10088110,"3",9710000,10350000
"ENSMUSG00000085447",61378432,"1",61045000,63075000
"ENSMUSG00000078618",103290959,"4",103025000,104580000
"ENSMUSG00000107491",37488675,"2",37335000,37780000
"ENSMUSG00000115641",27856307,"15",27325000,28175000
"ENSMUSG00000100984",4885200,"Y",4385200,5385200
"ENSMUSG00000110882",15644283,"9",15175000,16800000
"ENSMUSG00000086408",61440101,"1",61045000,63075000
"ENSMUSG00000035437",37443279,"2",37275000,37760000
"ENSMUSG00000100137",4892859,"Y",4392859,5392859
"ENSMUSG00000022263",27730651,"15",27325000,28120000
"ENSMUSG00000066487",59081019,"12",58915000,60075000
"ENSMUSG00000100965",61474951,"1",61045000,63075000
"ENSMUSG00000109937",97344676,"8",96070000,98072500
"ENSMUSG00000060566",59094055,"12",58915000,60075000
"ENSMUSG00000102168",61545882,"1",61045000,63075000
"ENSMUSG00000108256",93194941,"6",92740000,94337500
"ENSMUSG00000116975",4044658,"17",3302500,5182500
"ENSMUSG00000097996",93137004,"6",92740000,94337500
"ENSMUSG00000081381",8941590,"X",8325000,9800000
"ENSMUSG00000107655",93241720,"6",92740000,94337500
"ENSMUSG00000108904",5353486,"7",5105000,6152500
"ENSMUSG00000103124",10179852,"3",9710000,10350000
"ENSMUSG00000048636",92816478,"6",92700000,94380000
"ENSMUSG00000100425",59517690,"Y",59017690,60017690
"ENSMUSG00000048398",5350537,"7",5105000,6152500
"ENSMUSG00000034152",74169488,"13",73550000,74450000
"ENSMUSG00000103848",6137823,"3",4875000,7100000
"ENSMUSG00000052468",10179851,"3",9710000,10350000
"ENSMUSG00000022378",63929097,"15",63750000,64537500
"ENSMUSG00000108154",113718584,"6",113657500,114625000
"ENSMUSG00000020515",58104153,"11",57780000,58730000
"ENSMUSG00000103733",6164895,"3",4315000,7105000
"ENSMUSG00000106894",32005977,"5",31592500,32522500
"ENSMUSG00000066772",15479825,"7",14412500,15892500
"ENSMUSG00000110786",15682902,"9",15177500,18085000
"ENSMUSG00000064177",113716119,"6",113657500,114625000
"ENSMUSG00000105617",31596938,"5",31300000,32210000
"ENSMUSG00000109155",5304878,"7",5100000,6175000
"ENSMUSG00000095056",4397526,"14",4185000,4680000
"ENSMUSG00000082608",16839317,"18",16420000,18125000
"ENSMUSG00000021687",94201310,"13",93700000,94505000
"ENSMUSG00000097462",92940329,"6",92710000,94375000
"ENSMUSG00000028261",24898083,"4",24700000,26525000
"ENSMUSG00000029136",31624439,"5",31312500,32367500
"ENSMUSG00000063129",55565239,"12",55150000,55800000
"ENSMUSG00000027528",10193621,"3",9710000,10350000
"ENSMUSG00000100918",11703309,"19",11060000,12015000
"ENSMUSG00000110360",101790536,"7",101350000,102450000
"ENSMUSG00000092179",85798314,"7",84620000,86222500
"ENSMUSG00000087170",17019051,"18",16520000,19877500
"ENSMUSG00000092307",85815447,"7",84620000,86222500
"ENSMUSG00000055933",11697055,"19",11060000,12015000
"ENSMUSG00000092287",85821914,"7",84650000,86220000
"ENSMUSG00000024972",7596660,"19",7500000,8460000
"ENSMUSG00000070720",131921200,"4",131792500,132200000
"ENSMUSG00000118394",131920816,"4",131792500,132200000
"ENSMUSG00000100958",4903523,"Y",4403523,5403523
"ENSMUSG00000050310",6708379,"15",6565000,7310000
"ENSMUSG00000079462",92869357,"6",92705000,94375000
"ENSMUSG00000108593",3928853,"7",3075000,4480000
"ENSMUSG00000099575",4940856,"Y",4440856,5440856
"ENSMUSG00000108286",93079108,"6",92740000,94337500
"ENSMUSG00000100597",4951400,"Y",4451400,5451400
"ENSMUSG00000078161",154663859,"3",154450000,156560000
"ENSMUSG00000108765",3933518,"7",3075000,4480000
"ENSMUSG00000030022",92772699,"6",92700000,94390000
"ENSMUSG00000037697",45588467,"14",44842500,45802500
"ENSMUSG00000068457",1096861,"Y",596861,1596861
"ENSMUSG00000099410",5002140,"Y",4502140,5502140
"ENSMUSG00000083871",8956307,"X",8325000,9800000
"ENSMUSG00000105755",100820330,"5",100475000,101337500
"ENSMUSG00000108712",3956240,"7",3075000,4480000
"ENSMUSG00000105607",100814210,"5",100475000,101330000
"ENSMUSG00000107151",31708396,"5",31525000,32625000
"ENSMUSG00000101005",59606702,"Y",59106702,60106702
"ENSMUSG00000100381",61548122,"1",61045000,63075000
"ENSMUSG00000035234",100805192,"5",100475000,101330000
"ENSMUSG00000080051",8959312,"X",8325000,9800000
"ENSMUSG00000116615",4119446,"17",3525000,5175000
"ENSMUSG00000052139",31697684,"5",31490000,32662500
"ENSMUSG00000021211",4268176,"13",4e+06,4600000
"ENSMUSG00000098773",69508632,"14",69230000,69760000
"ENSMUSG00000092523",8773326,"7",7580000,9850000
"ENSMUSG00000086009",61616943,"1",61045000,63075000
"ENSMUSG00000094526",69390854,"14",69155000,69760000
"ENSMUSG00000036502",38196573,"X",37325000,39137500
"ENSMUSG00000079584",57409154,"X",57125000,58370000
"ENSMUSG00000078208",8962134,"X",8325000,9800000
"ENSMUSG00000116767",4634978,"17",3525000,5175000
"ENSMUSG00000033632",25168999,"18",24830000,25550000
"ENSMUSG00000097994",113714971,"6",113657500,114625000
"ENSMUSG00000116649",4792646,"17",3052500,5397500
"ENSMUSG00000101300",59709922,"Y",59209922,60209922
"ENSMUSG00000081111",97427712,"8",95990000,98360000
"ENSMUSG00000025964",63445891,"1",63175000,64540000
"ENSMUSG00000115969",75631969,"15",75527500,75750000
"ENSMUSG00000110132",16751319,"8",15150000,17485000
"ENSMUSG00000109616",16547242,"8",15150000,17350000
"ENSMUSG00000081020",8971505,"X",8340000,9800000
"ENSMUSG00000103204",154656701,"3",154310000,156702500
"ENSMUSG00000109625",16912706,"8",15265000,17485000
"ENSMUSG00000045306",50316506,"14",49832500,50737500
"ENSMUSG00000092522",154708658,"3",154450000,156560000
"ENSMUSG00000099315",69502856,"14",69230000,69760000
"ENSMUSG00000101426",59734683,"Y",59234683,60234683
"ENSMUSG00000087363",16433175,"8",15150000,17350000
"ENSMUSG00000095463",69337174,"14",68720000,69875000
"ENSMUSG00000118493",93846844,"7",93155000,94207500
"ENSMUSG00000085150",16226003,"8",15125000,17337500
"ENSMUSG00000001168",120861421,"5",120540000,121145000
"ENSMUSG00000084932",155622789,"X",155370000,156525000
"ENSMUSG00000101884",83390832,"Y",82890832,83890832
"ENSMUSG00000041552",155573455,"X",155365000,157320000
"ENSMUSG00000108315",94368983,"7",94220000,95380000
"ENSMUSG00000093927",5043937,"Y",4543937,5543937
"ENSMUSG00000108516",94475580,"7",94240000,95350000
"ENSMUSG00000034780",67565871,"2",66650000,68600000
"ENSMUSG00000108532",94042691,"7",93155000,94207500
"ENSMUSG00000115075",118564072,"14",118200000,119010000
"ENSMUSG00000036949",14388316,"2",13550000,14950000
"ENSMUSG00000109611",112652782,"7",112220000,112975000
"ENSMUSG00000096033",94197210,"7",93135000,94575000
"ENSMUSG00000113421",27598201,"12",27150000,28545000
"ENSMUSG00000108433",94602018,"7",94250000,95795000
"ENSMUSG00000100906",83427709,"Y",82927709,83927709
"ENSMUSG00000041841",5116645,"15",4975000,6145000
"ENSMUSG00000108786",95461991,"7",94705000,96300000
"ENSMUSG00000108429",95474946,"7",94705000,96300000
"ENSMUSG00000100092",83537567,"Y",83037567,84037567
"ENSMUSG00000055320",112679318,"7",112220000,112975000
"ENSMUSG00000108628",95912769,"7",94800000,96600000
"ENSMUSG00000100284",83617440,"Y",83117440,84117440
